#Navio B MarAd
#Manobra de Curva                     de Zig-Zag
#
#velocidade no Sistema Solidário 
#
#temp           u           v           w dot                     roll   dot pitch     dot yaw 
 2285.50        5.03064e+00        -8.42514e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.81983e-03 
 2286.20        5.02765e+00        -8.47632e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.83606e-03 
 2286.90        5.02460e+00        -8.52699e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.85199e-03 
 2287.60        5.02151e+00        -8.57715e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.86763e-03 
 2288.30        5.01838e+00        -8.62681e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.88297e-03 
 2289.00        5.01520e+00        -8.67595e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.89803e-03 
 2289.70        5.01197e+00        -8.72459e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.91280e-03 
 2290.40        5.00871e+00        -8.77273e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.92728e-03 
 2291.10        5.00540e+00        -8.82035e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.94147e-03 
 2291.80        5.00204e+00        -8.86748e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.95539e-03 
 2292.50        4.99865e+00        -8.91409e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.96902e-03 
 2293.20        4.99521e+00        -8.96020e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.98237e-03 
 2293.90        4.99174e+00        -9.00581e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.99544e-03 
 2294.60        4.98822e+00        -9.05092e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.00824e-03 
 2295.30        4.98467e+00        -9.09552e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.02077e-03 
 2296.00        4.98107e+00        -9.13962e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.03302e-03 
 2296.70        4.97744e+00        -9.18323e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.04501e-03 
 2297.40        4.97377e+00        -9.22633e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.05672e-03 
 2298.10        4.97006e+00        -9.26894e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.06817e-03 
 2298.80        4.96632e+00        -9.31105e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.07936e-03 
 2299.50        4.96254e+00        -9.35267e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.09028e-03 
 2300.20        4.95872e+00        -9.39380e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.10095e-03 
 2300.90        4.95487e+00        -9.43444e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.11136e-03 
 2301.60        4.95099e+00        -9.47458e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.12152e-03 
 2302.30        4.94707e+00        -9.51424e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.13142e-03 
 2303.00        4.94312e+00        -9.55342e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.14107e-03 
 2303.70        4.93914e+00        -9.59211e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.15047e-03 
 2304.40        4.93512e+00        -9.63031e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.15963e-03 
 2305.10        4.93108e+00        -9.66804e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.16855e-03 
 2305.80        4.92700e+00        -9.70529e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.17722e-03 
 2306.50        4.92289e+00        -9.74207e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.18565e-03 
 2307.20        4.91876e+00        -9.77837e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.19385e-03 
 2307.90        4.91459e+00        -9.81420e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.20182e-03 
 2308.60        4.91040e+00        -9.84956e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.20955e-03 
 2309.30        4.90618e+00        -9.88446e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.21705e-03 
 2310.00        4.90193e+00        -9.91889e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.22432e-03 
 2310.70        4.89766e+00        -9.95286e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.23137e-03 
 2311.40        4.89336e+00        -9.98637e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.23820e-03 
 2312.10        4.88903e+00        -1.00194e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.24481e-03 
 2312.80        4.88468e+00        -1.00520e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.25120e-03 
 2313.50        4.88030e+00        -1.00842e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.25737e-03 
 2314.20        4.87591e+00        -1.01159e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.26333e-03 
 2314.90        4.87148e+00        -1.01471e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.26908e-03 
 2315.60        4.86704e+00        -1.01779e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.27463e-03 
 2316.30        4.86257e+00        -1.02083e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.27996e-03 
 2317.00        4.85809e+00        -1.02382e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.28510e-03 
 2317.70        4.85358e+00        -1.02677e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.29003e-03 
 2318.40        4.84905e+00        -1.02968e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.29476e-03 
 2319.10        4.84450e+00        -1.03254e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.29930e-03 
 2319.80        4.83993e+00        -1.03536e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.30365e-03 
 2320.50        4.83534e+00        -1.03814e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.30780e-03 
 2321.20        4.83074e+00        -1.04087e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.31176e-03 
 2321.90        4.82612e+00        -1.04357e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.31554e-03 
 2322.60        4.82148e+00        -1.04622e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.31913e-03 
 2323.30        4.81682e+00        -1.04883e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.32254e-03 
 2324.00        4.81215e+00        -1.05140e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.32578e-03 
 2324.70        4.80746e+00        -1.05393e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.32883e-03 
 2325.40        4.80276e+00        -1.05642e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.33171e-03 
 2326.10        4.79804e+00        -1.05887e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.33442e-03 
 2326.80        4.79331e+00        -1.06128e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.33695e-03 
 2327.50        4.78857e+00        -1.06365e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.33932e-03 
 2328.20        4.78381e+00        -1.06599e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.34153e-03 
 2328.90        4.77904e+00        -1.06828e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.34357e-03 
 2329.60        4.77426e+00        -1.07053e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.34545e-03 
 2330.30        4.76946e+00        -1.07275e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.34717e-03 
 2331.00        4.76466e+00        -1.07493e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.34873e-03 
 2331.70        4.75984e+00        -1.07707e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.35014e-03 
 2332.40        4.75502e+00        -1.07917e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.35140e-03 
 2333.10        4.75018e+00        -1.08124e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.35251e-03 
 2333.80        4.74534e+00        -1.08327e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.35347e-03 
 2334.50        4.74048e+00        -1.08527e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.35429e-03 
 2335.20        4.73562e+00        -1.08723e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.35496e-03 
 2335.90        4.73075e+00        -1.08915e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.35549e-03 
 2336.60        4.72587e+00        -1.09104e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.35589e-03 
 2337.30        4.72099e+00        -1.09289e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.35615e-03 
 2338.00        4.71610e+00        -1.09471e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.35627e-03 
 2338.70        4.71120e+00        -1.09650e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.35626e-03 
 2339.40        4.70630e+00        -1.09825e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.35612e-03 
 2340.10        4.70139e+00        -1.09996e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.35585e-03 
 2340.80        4.69648e+00        -1.09249e+00        0.00000e+00        0.00000e+00        0.00000e+00        7.15689e-03 
 2341.50        4.69187e+00        -1.08500e+00        0.00000e+00        0.00000e+00        0.00000e+00        6.96268e-03 
 2342.20        4.68756e+00        -1.07750e+00        0.00000e+00        0.00000e+00        0.00000e+00        6.77306e-03 
 2342.90        4.68353e+00        -1.06998e+00        0.00000e+00        0.00000e+00        0.00000e+00        6.58791e-03 
 2343.60        4.67978e+00        -1.06245e+00        0.00000e+00        0.00000e+00        0.00000e+00        6.40708e-03 
 2344.30        4.67630e+00        -1.05491e+00        0.00000e+00        0.00000e+00        0.00000e+00        6.23044e-03 
 2345.00        4.67307e+00        -1.04735e+00        0.00000e+00        0.00000e+00        0.00000e+00        6.05787e-03 
 2345.70        4.67010e+00        -1.03978e+00        0.00000e+00        0.00000e+00        0.00000e+00        5.88923e-03 
 2346.40        4.66737e+00        -1.03220e+00        0.00000e+00        0.00000e+00        0.00000e+00        5.72442e-03 
 2347.10        4.66489e+00        -1.02461e+00        0.00000e+00        0.00000e+00        0.00000e+00        5.56332e-03 
 2347.80        4.66263e+00        -1.01700e+00        0.00000e+00        0.00000e+00        0.00000e+00        5.40582e-03 
 2348.50        4.66059e+00        -1.00939e+00        0.00000e+00        0.00000e+00        0.00000e+00        5.25180e-03 
 2349.20        4.65877e+00        -1.00177e+00        0.00000e+00        0.00000e+00        0.00000e+00        5.10118e-03 
 2349.90        4.65715e+00        -9.94139e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.95383e-03 
 2350.60        4.65574e+00        -9.86500e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.80968e-03 
 2351.30        4.65453e+00        -9.78853e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.66862e-03 
 2352.00        4.65351e+00        -9.71198e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.53057e-03 
 2352.70        4.65267e+00        -9.63536e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.39544e-03 
 2353.40        4.65201e+00        -9.55867e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.26313e-03 
 2354.10        4.65152e+00        -9.48191e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.13358e-03 
 2354.80        4.65121e+00        -9.40509e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.00669e-03 
 2355.50        4.65105e+00        -9.32820e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.88240e-03 
 2356.20        4.65105e+00        -9.25126e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.76062e-03 
 2356.90        4.65121e+00        -9.17426e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.64129e-03 
 2357.60        4.65151e+00        -9.09720e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.52433e-03 
 2358.30        4.65196e+00        -9.02009e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.40967e-03 
 2359.00        4.65255e+00        -8.94294e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.29726e-03 
 2359.70        4.65327e+00        -8.86573e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.18701e-03 
 2360.40        4.65412e+00        -8.78848e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.07888e-03 
 2361.10        4.65510e+00        -8.71118e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.97280e-03 
 2361.80        4.65620e+00        -8.63383e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.86870e-03 
 2362.50        4.65742e+00        -8.55644e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.76655e-03 
 2363.20        4.65875e+00        -8.47901e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.66627e-03 
 2363.90        4.66020e+00        -8.40154e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.56781e-03 
 2364.60        4.66175e+00        -8.32403e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.47113e-03 
 2365.30        4.66341e+00        -8.24648e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.37616e-03 
 2366.00        4.66517e+00        -8.16889e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.28287e-03 
 2366.70        4.66702e+00        -8.09126e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.19120e-03 
 2367.40        4.66897e+00        -8.01359e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.10111e-03 
 2368.10        4.67102e+00        -7.93588e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.01254e-03 
 2368.80        4.67315e+00        -7.85813e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.92546e-03 
 2369.50        4.67536e+00        -7.78034e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.83982e-03 
 2370.20        4.67766e+00        -7.70252e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.75558e-03 
 2370.90        4.68004e+00        -7.62465e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.67270e-03 
 2371.60        4.68250e+00        -7.54675e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.59114e-03 
 2372.30        4.68503e+00        -7.46880e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.51086e-03 
 2373.00        4.68763e+00        -7.39081e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.43183e-03 
 2373.70        4.69030e+00        -7.31279e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.35399e-03 
 2374.40        4.69304e+00        -7.23471e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.27733e-03 
 2375.10        4.69585e+00        -7.15660e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.20180e-03 
 2375.80        4.69871e+00        -7.07844e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.12738e-03 
 2376.50        4.70164e+00        -7.00023e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.05401e-03 
 2377.20        4.70463e+00        -6.92198e-01        0.00000e+00        0.00000e+00        0.00000e+00        9.81689e-04 
 2377.90        4.70767e+00        -6.84368e-01        0.00000e+00        0.00000e+00        0.00000e+00        9.10367e-04 
 2378.60        4.71077e+00        -6.76532e-01        0.00000e+00        0.00000e+00        0.00000e+00        8.40017e-04 
 2379.30        4.71392e+00        -6.68692e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.70609e-04 
 2380.00        4.71711e+00        -6.60846e-01        0.00000e+00        0.00000e+00        0.00000e+00        7.02114e-04 
 2380.70        4.72036e+00        -6.52995e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.34504e-04 
 2381.40        4.72365e+00        -6.45138e-01        0.00000e+00        0.00000e+00        0.00000e+00        5.67750e-04 
 2382.10        4.72699e+00        -6.37275e-01        0.00000e+00        0.00000e+00        0.00000e+00        5.01825e-04 
 2382.80        4.73037e+00        -6.29406e-01        0.00000e+00        0.00000e+00        0.00000e+00        4.36702e-04 
 2383.50        4.73379e+00        -6.21531e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.72356e-04 
 2384.20        4.73725e+00        -6.13649e-01        0.00000e+00        0.00000e+00        0.00000e+00        3.08762e-04 
 2384.90        4.74075e+00        -6.05761e-01        0.00000e+00        0.00000e+00        0.00000e+00        2.45893e-04 
 2385.60        4.74429e+00        -5.97865e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.83726e-04 
 2386.30        4.74786e+00        -5.89962e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.22238e-04 
 2387.00        4.75146e+00        -5.82052e-01        0.00000e+00        0.00000e+00        0.00000e+00        6.14051e-05 
 2387.70        4.75509e+00        -5.74134e-01        0.00000e+00        0.00000e+00        0.00000e+00        1.20441e-06 
 2388.40        4.75876e+00        -5.66207e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.83859e-05 
 2389.10        4.76245e+00        -5.58250e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.17388e-04 
 2389.80        4.76617e+00        -5.50262e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.75823e-04 
 2390.50        4.76991e+00        -5.42244e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.33711e-04 
 2391.20        4.77368e+00        -5.34197e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.91072e-04 
 2391.90        4.77747e+00        -5.26123e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.47925e-04 
 2392.60        4.78129e+00        -5.18021e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.04290e-04 
 2393.30        4.78512e+00        -5.09893e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.60185e-04 
 2394.00        4.78898e+00        -5.01739e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.15628e-04 
 2394.70        4.79285e+00        -4.93561e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.70637e-04 
 2395.40        4.79674e+00        -4.85358e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.25230e-04 
 2396.10        4.80064e+00        -4.77131e-01        0.00000e+00        0.00000e+00        0.00000e+00        -6.79425e-04 
 2396.80        4.80456e+00        -4.68881e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.33237e-04 
 2397.50        4.80849e+00        -4.60609e-01        0.00000e+00        0.00000e+00        0.00000e+00        -7.86684e-04 
 2398.20        4.81243e+00        -4.52315e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.39781e-04 
 2398.90        4.81638e+00        -4.43999e-01        0.00000e+00        0.00000e+00        0.00000e+00        -8.92545e-04 
 2399.60        4.82034e+00        -4.35663e-01        0.00000e+00        0.00000e+00        0.00000e+00        -9.44991e-04 
 2400.30        4.82431e+00        -4.27306e-01        0.00000e+00        0.00000e+00        0.00000e+00        -9.97135e-04 
 2401.00        4.82829e+00        -4.18929e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.04899e-03 
 2401.70        4.83227e+00        -4.10532e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.10057e-03 
 2402.40        4.83626e+00        -4.02116e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.15190e-03 
 2403.10        4.84026e+00        -3.93681e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.20298e-03 
 2403.80        4.84425e+00        -3.85227e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.25383e-03 
 2404.50        4.84825e+00        -3.76756e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.30446e-03 
 2405.20        4.85225e+00        -3.68266e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.35489e-03 
 2405.90        4.85625e+00        -3.59758e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.40512e-03 
 2406.60        4.86024e+00        -3.51233e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.45518e-03 
 2407.30        4.86424e+00        -3.42691e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.50508e-03 
 2408.00        4.86823e+00        -3.34132e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.55482e-03 
 2408.70        4.87222e+00        -3.25556e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.60442e-03 
 2409.40        4.87620e+00        -3.16963e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.65389e-03 
 2410.10        4.88018e+00        -3.08354e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.70324e-03 
 2410.80        4.88415e+00        -2.99728e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.75248e-03 
 2411.50        4.88811e+00        -2.91086e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.80163e-03 
 2412.20        4.89207e+00        -2.82428e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.85070e-03 
 2412.90        4.89601e+00        -2.73754e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.89970e-03 
 2413.60        4.89994e+00        -2.65064e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.94863e-03 
 2414.30        4.90386e+00        -2.56358e-01        0.00000e+00        0.00000e+00        0.00000e+00        -1.99751e-03 
 2415.00        4.90777e+00        -2.47636e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.04634e-03 
 2415.70        4.91167e+00        -2.38898e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.09515e-03 
 2416.40        4.91555e+00        -2.30145e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.14393e-03 
 2417.10        4.91941e+00        -2.21376e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.19270e-03 
 2417.80        4.92326e+00        -2.12591e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.24147e-03 
 2418.50        4.92709e+00        -2.03790e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.29025e-03 
 2419.20        4.93091e+00        -1.94974e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.33904e-03 
 2419.90        4.93470e+00        -1.86141e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.38785e-03 
 2420.60        4.93848e+00        -1.77293e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.43670e-03 
 2421.30        4.94223e+00        -1.68429e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.48560e-03 
 2422.00        4.94596e+00        -1.59549e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.53454e-03 
 2422.70        4.94967e+00        -1.50653e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.58355e-03 
 2423.40        4.95336e+00        -1.41741e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.63262e-03 
 2424.10        4.95702e+00        -1.32813e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.68177e-03 
 2424.80        4.96066e+00        -1.23868e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.73101e-03 
 2425.50        4.96427e+00        -1.14907e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.78034e-03 
 2426.20        4.96785e+00        -1.05930e-01        0.00000e+00        0.00000e+00        0.00000e+00        -2.82977e-03 
 2426.90        4.97140e+00        -9.69356e-02        0.00000e+00        0.00000e+00        0.00000e+00        -2.87931e-03 
 2427.60        4.97493e+00        -8.79249e-02        0.00000e+00        0.00000e+00        0.00000e+00        -2.92897e-03 
 2428.30        4.97842e+00        -7.88973e-02        0.00000e+00        0.00000e+00        0.00000e+00        -2.97875e-03 
 2429.00        4.98189e+00        -6.98528e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.02866e-03 
 2429.70        4.98532e+00        -6.07911e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.07871e-03 
 2430.40        4.98872e+00        -5.17123e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.12891e-03 
 2431.10        4.99209e+00        -4.26160e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.17926e-03 
 2431.80        4.99542e+00        -3.35023e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.22978e-03 
 2432.50        4.99871e+00        -2.43708e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.28046e-03 
 2433.20        5.00197e+00        -1.52215e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.33131e-03 
 2433.90        5.00519e+00        -6.05420e-03        0.00000e+00        0.00000e+00        0.00000e+00        -3.38235e-03 
 2434.60        5.00838e+00        3.13128e-03        0.00000e+00        0.00000e+00        0.00000e+00        -3.43358e-03 
 2435.30        5.01152e+00        1.23347e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.48489e-03 
 2436.00        5.01462e+00        2.15549e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.53608e-03 
 2436.70        5.01768e+00        3.07907e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.58714e-03 
 2437.40        5.02070e+00        4.00410e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.63807e-03 
 2438.10        5.02368e+00        4.93047e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.68886e-03 
 2438.80        5.02661e+00        5.85807e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.73950e-03 
 2439.50        5.02949e+00        6.78678e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.78999e-03 
 2440.20        5.03233e+00        7.71648e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.84033e-03 
 2440.90        5.03512e+00        8.64708e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.89050e-03 
 2441.60        5.03787e+00        9.57845e-02        0.00000e+00        0.00000e+00        0.00000e+00        -3.94051e-03 
 2442.30        5.04056e+00        1.05105e-01        0.00000e+00        0.00000e+00        0.00000e+00        -3.99035e-03 
 2443.00        5.04320e+00        1.14431e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.04001e-03 
 2443.70        5.04580e+00        1.23761e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.08949e-03 
 2444.40        5.04834e+00        1.33094e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.13878e-03 
 2445.10        5.05082e+00        1.42429e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.18788e-03 
 2445.80        5.05326e+00        1.51765e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.23678e-03 
 2446.50        5.05564e+00        1.61101e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.28548e-03 
 2447.20        5.05796e+00        1.70436e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.33397e-03 
 2447.90        5.06023e+00        1.79768e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.38224e-03 
 2448.60        5.06244e+00        1.89096e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.43030e-03 
 2449.30        5.06460e+00        1.98420e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.47813e-03 
 2450.00        5.06669e+00        2.07737e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.52574e-03 
 2450.70        5.06873e+00        2.17047e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.57311e-03 
 2451.40        5.07071e+00        2.26350e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.62024e-03 
 2452.10        5.07262e+00        2.35642e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.66712e-03 
 2452.80        5.07448e+00        2.44925e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.71376e-03 
 2453.50        5.07627e+00        2.54196e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.76014e-03 
 2454.20        5.07800e+00        2.63454e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.80627e-03 
 2454.90        5.07967e+00        2.72698e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.85213e-03 
 2455.60        5.08127e+00        2.81927e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.89772e-03 
 2456.30        5.08281e+00        2.91140e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.94304e-03 
 2457.00        5.08428e+00        3.00336e-01        0.00000e+00        0.00000e+00        0.00000e+00        -4.98808e-03 
 2457.70        5.08569e+00        3.09514e-01        0.00000e+00        0.00000e+00        0.00000e+00        -5.03284e-03 
